spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,
1hlbywc8Jhl1FFqJxAMabE,Ishq,"Faheem Abdullah, Rauhan Malik, Amir Ameer",3,0,0,India,2024-11-19,73,False,224842,Lost,Found,2024-05-25,0.39,0.558,4,-8.92,0,0.0282,0.499,0.0284,0.173,0.292,94.788,4
7EFfeGN5U0zm9C6KpOeNBH,"Aaj Ki Raat (From ""Stree 2"")","Sachin-Jigar, Amitabh Bhattacharya, Madhubanti Bagchi, Divya Kumar",4,0,0,India,2024-11-19,65,False,228620,"Aaj Ki Raat (From ""Stree 2"")",2024-07-24,0.716,0.866,2,-5.306,0,0.0581,0.299,0.0000126,0.144,0.653,116.025,4,
1bxzr3JK05fMTcweGAZUHp,"Chuttamalle (From ""Devara Part 1"")","Shilpa Rao, Anirudh Ravichander, Ramajogayya Sastry",5,0,0,India,2024-11-19,79,False,222063,"Chuttamalle (From ""Devara Part 1"")",2024-08-05,0.677,0.623,4,-7.404,1,0.0797,0.136,0.00000524,0.161,0.616,145.56,3,
78BWCd70D1X6LMkDZm1UoF,Millionaire,Yo Yo Honey Singh,6,0,0,India,2024-11-19,79,True,199114,GLORY,2024-08-26,0.749,0.828,7,-5.609,0,0.142,0.472,0.0000624,0.231,0.398,95.981,4,
5zCnGtCl5Ac5zlFHXaZmhy,"Sajni (From ""Laapataa Ladies"")","Ram Sampath, Arijit Singh, Prashant Pandey",7,3,1,India,2024-11-19,79,False,170044,"Sajni (From ""Laapataa Ladies"")",2024-02-12,0.428,0.413,0,-7.783,1,0.0281,0.827,0.00000935,0.108,0.355,79.646,4,
1dFrZr9eMUsFqeag04ClqD,Russian Bandana,Dhanda Nyoliwala,8,0,4,India,2024-11-19,74,False,197142,Russian Bandana,2024-09-12,0.775,0.615,1,-5.682,0,0.368,0.304,0,0.0595,0.918,84.07,4,
0TL0LFcwIBF5eX7arDIKxY,Husn,Anuv Jain,9,-2,-2,India,2024-11-19,79,False,217894,Husn,2023-12-01,0.527,0.376,5,-9.974,1,0.0298,0.682,0,0.142,0.24,151.928,4,
2Fv2injs4qAm8mJBGaxVKU,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",10,-1,4,India,2024-11-19,77,False,284779,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",2019-05-31,0.427,0.396,11,-7.556,1,0.0366,0.736,0,0.11,0.306,70.368,4,
3CZdlwKHGTvfveatbfKD3q,תמיד אוהב אותי,ששון איפרם שאולוב,1,0,0,Israel,2024-11-19,64,False,172694,תמיד אוהב אותי,2024-09-17,0.713,0.761,0,-6.654,0,0.0531,0.508,0,0.189,0.517,137.979,4,
78FrkrO3KgizjXDObyFvzW,צ'יק צ'ק,Static,2,0,0,Israel,2024-11-19,62,False,132380,צ'יק צ'ק,2024-09-04,0.813,0.813,11,-6.549,0,0.0564,0.412,0.0000427,0.214,0.757,112.142,4,
5ppuL7dOIhd7td0YCJJuwf,טקילה,Omer Adam,3,0,7,Israel,2024-11-19,55,False,160642,לחנים שבורים,2024-11-10,0.519,0.395,2,-9.589,1,0.0382,0.66,0,0.2,0.375,84.87,1,
2QkVXq7dLpefWAiETsvIOs,אהובתי כבר לא רואה אותי,Omer Adam,4,0,3,Israel,2024-11-19,55,False,190500,לחנים שבורים,2024-11-10,0.574,0.336,0,-9.31,0,0.0271,0.593,0,0.189,0.272,131.563,4,
4L5Uj4Dt6rjFL0H7hl2qHF,עברנו הכל,Omer Adam,5,0,0,Israel,2024-11-19,61,False,195238,עברנו הכל,2024-09-15,0.547,0.551,3,-5.823,1,0.054,0.338,0,0.173,0.597,76.433,4,
1ChZJDdEU5tR4ZrLeuDh5u,לופ,Osher Cohen,6,1,-3,Israel,2024-11-19,62,False,163213,לופ,2024-09-17,0.73,0.431,7,-8.795,0,0.0588,0.489,0,0.125,0.697,89.961,4,
5nYFRLTLrqiETyy6LUPfhQ,מגדלים,"סטילה, Ness",7,-1,-3,Israel,2024-11-19,62,False,154615,מגדלים,2024-07-14,0.577,0.384,8,-12.851,0,0.15,0.698,0.0000196,0.265,0.674,135.036,5,
40i7ilG9ltStXi09E5m32E,בן אדם,אודיה,8,0,-2,Israel,2024-11-19,57,False,193278,ילדה של אמונה,2024-09-08,0.679,0.862,1,-6.262,0,0.0578,0.033,0.527,0.142,0.713,122.03,4,
3pTsE064ZTJ1n8bP3VAm2c,תהום,Omer Adam,9,0,5,Israel,2024-11-19,54,False,185625,לחנים שבורים,2024-11-10,0.5,0.684,1,-6.876,0,0.0992,0.302,0,0.0665,0.266,169.757,4,
37ZPaitKESRLXRkjrvJVTb,נרקומן של בדידות,Omer Adam,10,4,3,Israel,2024-11-19,54,False,137299,לחנים שבורים,2024-11-10,0.597,0.657,0,-9.264,0,0.146,0.457,0.0000236,0.154,0.5,142.095,4,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,1,0,0,Ireland,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,2,0,0,Ireland,2024-11-19,93,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,3,1,1,Ireland,2024-11-19,90,True,157146,The Secret of Us,2024-06-21,0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,3,
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,4,-1,-1,Ireland,2024-11-19,94,False,157279,Short n' Sweet,2024-08-23,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4,
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,5,0,0,Ireland,2024-11-19,97,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,6,0,0,Ireland,2024-11-19,94,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4,
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,7,3,17,Ireland,2024-11-19,85,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,8,3,20,Ireland,2024-11-19,71,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",9,-2,-2,Ireland,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,10,-1,-1,Ireland,2024-11-19,89,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3,
7zOVh5fGpEwSbZd0g9z80B,Satu Bulan,Bernadya,1,0,1,Indonesia,2024-11-19,84,False,200476,Terlintas,2023-06-22,0.436,0.299,0,-10.42,1,0.0392,0.942,0.0498,0.118,0.244,85.744,4,
0PtJbtW50jcvvswNPn3QGd,Serana,For Revenge,2,1,2,Indonesia,2024-11-19,78,False,250000,Perayaan Patah Hati - Babak 1,2022-09-06,0.439,0.652,2,-5.403,1,0.0293,0.0624,0.372,0.126,0.247,130.029,4,
7BgFlmOxrL7M1jVGoxqy37,Masing Masing,"Ernie Zakri, Ade Govinda",3,-1,2,Indonesia,2024-11-19,79,False,234589,Aura,2023-11-03,0.449,0.496,3,-5.352,1,0.0292,0.72,0,0.251,0.389,133.845,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",4,0,-3,Indonesia,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
3FwQ3RYYEekzjEeL3jdpUZ,Pesan Terakhir,Lyodra,5,2,7,Indonesia,2024-11-19,79,False,261299,Lyodra,2021-07-16,0.522,0.357,2,-8.579,1,0.0299,0.432,0.00000331,0.094,0.14,120.049,4,
2gcMYiZzzmzoF8PPAfL3IO,"Untungnya, Hidup Harus Tetap Berjalan",Bernadya,6,0,0,Indonesia,2024-11-19,82,False,182903,"Sialnya, Hidup Harus Tetap Berjalan",2024-06-23,0.503,0.612,9,-9.455,0,0.0325,0.608,0.00797,0.198,0.299,84.956,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",7,-2,-4,Indonesia,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
0daEJMXc3b4ZMTnvtHpuTt,Nina,.Feast,8,0,0,Indonesia,2024-11-19,71,False,277944,Membangun & Menghancurkan,2024-08-30,0.457,0.63,2,-5.826,1,0.0268,0.183,0.438,0.0879,0.332,90.009,4,
4GUphFvzqaCHPDkS2VDn2I,Tunggu Apa Lagi,Nyoman Paul,9,0,5,Indonesia,2024-11-19,77,False,219352,Tunggu Apa Lagi,2024-09-05,0.661,0.649,11,-4.496,0,0.0317,0.513,0.00000803,0.153,0.539,124.963,4,
70Wtp9jCA3ZhGAxV0pnwS7,Bunga Abadi,Rio Clappy,10,0,-1,Indonesia,2024-11-19,79,False,243038,Bunga Abadi,2024-03-01,0.453,0.412,1,-8.513,0,0.0255,0.457,0.00241,0.115,0.261,79.035,4,
5v1qS9RS2g42zeXHevEdYn,PANNONIA,"DESH, Young Fly, Azahriah",1,0,0,Hungary,2024-11-19,64,False,147120,BAKPAKK,2024-07-26,0.923,0.762,10,-4.36,0,0.13,0.12,0,0.121,0.785,124.959,4,
6dd2fGbktU3zOHHWK58nto,BAKPAKK,"DESH, Young Fly, Azahriah",2,0,3,Hungary,2024-11-19,61,True,167687,BAKPAKK,2024-07-08,0.899,0.738,6,-5.318,1,0.0743,0.0762,0,0.101,0.922,105.008,4,
3u582Ft7ws5CvUxCsBHxwT,MOKKA,"DESH, Young Fly",3,0,0,Hungary,2024-11-19,61,False,163375,MOKKA,2024-07-26,0.806,0.866,8,-4.404,0,0.0864,0.134,0,0.11,0.733,119.966,4,
28VVWdNsM6l05eOiJfth5X,SANDELA,HENN,4,1,2,Hungary,2024-11-19,59,True,177526,SANDELA,2023-12-31,0.648,0.609,6,-10.664,0,0.18,0.19,0,0.141,0.711,98.583,4,
6jIOiFrWhqvDGzwONFKl3j,SUV,"DESH, Young Fly",5,-1,-1,Hungary,2024-11-19,62,False,109455,BAKPAKK,2024-07-26,0.913,0.573,11,-3.479,1,0.0875,0.145,0,0.0777,0.7,101.037,4,
7g4EKsrNrdZ4WzUxf4beOw,EGY/KETTŐ,Pogány Induló,6,0,-4,Hungary,2024-11-19,58,True,299768,EGY/KETTŐ,2024-11-01,0.525,0.658,6,-10.226,0,0.301,0.497,0,0.12,0.192,124.976,4,
4ZXIRnU7kU6HCxjIUEVgoH,Gyere Kislány,"Fehér Krisztián, Burai",7,0,2,Hungary,2024-11-19,59,False,216521,Gyere Kislány,2024-09-07,0.794,0.612,4,-8.778,0,0.436,0.527,0,0.53,0.885,91.828,4,
1105P9BDFQ4GZj7VS5vDuY,VIDÉKI CSAJSZI,T. Danny,8,0,0,Hungary,2024-11-19,60,True,189714,VIDÉKI CSAJSZI,2024-10-02,0.825,0.767,9,-5.013,0,0.0781,0.482,0.0275,0.107,0.819,105.032,4,
2lQkm39mnvJWhEABSRduHx,Lidokain,"BSW, ByeAlex és a Slepp",9,0,-2,Hungary,2024-11-19,59,False,177600,Lidokain,2024-08-13,0.891,0.698,2,-6.507,1,0.12,0.21,0.0000668,0.0749,0.271,100.026,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",10,2,1,Hungary,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",1,0,0,Honduras,2024-11-19,93,True,225880,Tu Boda,2024-09-26,0.694,0.651,6,-6.968,1,0.0784,0.496,0.0000136,0.0787,0.471,112.648,3,
2FFr0vdtqPBTK3RW0c7T5C,Cupido,"Engel Montaz, Kuv507, Latinnites Music",2,48,48,Honduras,2024-11-19,72,False,215000,Desire,2024-07-10,0.914,0.601,11,-5.255,1,0.163,0.0888,0.00000462,0.264,0.648,96.041,4,
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,3,20,4,Honduras,2024-11-19,92,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,
4p7DTkyrKqT98xlIwYYfXz,Running Wild,Jin,4,-2,46,Honduras,2024-11-19,84,False,151646,Happy,2024-11-15,0.487,0.711,8,-4.22,1,0.0322,0.000175,0,0.152,0.317,146.921,4,
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",5,-2,45,Honduras,2024-11-19,78,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,0.0000127,0.139,0.343,105.008,4,
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",6,-2,44,Honduras,2024-11-19,74,False,206066,Cosa Nuestra,2024-11-15,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,4,
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,7,3,-5,Honduras,2024-11-19,89,True,145473,INCÓMODO,2024-08-22,0.724,0.689,7,-7.174,0,0.0524,0.573,0.00000677,0.0922,0.936,120.208,3,
1uFW6czrHk5PsK3s6gOI7C,Se Fue,"Rauw Alejandro, Laura Pausini",8,-3,42,Honduras,2024-11-19,74,False,240179,Cosa Nuestra,2024-11-15,0.689,0.743,8,-2.817,1,0.0328,0.0694,0,0.0966,0.138,119.957,4,
0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,Julión Álvarez y su Norteño Banda,9,2,1,Honduras,2024-11-19,85,False,150523,Atento Aviso ... Rey Sin Reina,2024-09-05,0.529,0.356,3,-6.612,1,0.0569,0.29,0,0.136,0.659,169.653,3,
2eQFYGegTZaObk2kuBz83Z,Tú Con Él,Rauw Alejandro,10,-4,40,Honduras,2024-11-19,74,False,289131,Cosa Nuestra,2024-11-15,0.736,0.888,7,-4.518,1,0.0408,0.243,0.000205,0.239,0.788,93.05,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",1,0,0,Hong Kong,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
6Yjk3YE3PYllze79YyRWp3,普渡眾生 - 《破．地獄》 THE LAST DANCE 電影主題曲,Terence Lam,2,1,10,Hong Kong,2024-11-19,57,False,236255,普渡眾生 (《破．地獄》 THE LAST DANCE 電影主題曲),2024-10-23,0.373,0.259,1,-9.527,0,0.0545,0.924,0,0.134,0.155,183.546,4,
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,3,-1,-1,Hong Kong,2024-11-19,86,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,0.00000138,0.167,0.363,74.029,4,
4p7DTkyrKqT98xlIwYYfXz,Running Wild,Jin,4,1,46,Hong Kong,2024-11-19,84,False,151646,Happy,2024-11-15,0.487,0.711,8,-4.22,1,0.0322,0.000175,0,0.152,0.317,146.921,4,
1jQE96DjtfpWGjSqK6Gfnr,好得太過份,Keung To,5,-1,-2,Hong Kong,2024-11-19,69,False,179076,好得太過份,2024-04-30,0.659,0.451,0,-7.87,1,0.0411,0.79,0,0.126,0.461,129.598,4,
1Y6JqAA9wRlgVMLpDnASah,Every Single Time,Keung To,6,0,-2,Hong Kong,2024-11-19,72,False,186647,Every Single Time,2024-08-07,0.607,0.825,9,-5.836,1,0.0748,0.255,0,0.179,0.763,150.054,4,
4ja627NyIBCz7wO2dYr83g,岩巉,Keung To,7,1,-1,Hong Kong,2024-11-19,63,False,224513,岩巉,2023-11-27,0.52,0.306,7,-9.94,1,0.0302,0.922,0.0000929,0.212,0.369,141.313,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",8,-1,-3,Hong Kong,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
60DcGRqdHMk9H3sat9bcHW,黑月,Keung To,9,0,-2,Hong Kong,2024-11-19,63,False,205826,黑月,2024-01-12,0.641,0.704,1,-5.499,1,0.0665,0.0263,0,0.344,0.624,123.983,4,
2Qcbspnftnon37jibwyvMU,I'll Be There,Jin,10,0,8,Hong Kong,2024-11-19,89,False,181677,I'll Be There,2024-10-25,0.538,0.738,10,-2.412,1,0.0445,0.0351,0,0.0898,0.736,148.887,4,
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",1,0,0,Guatemala,2024-11-19,93,True,225880,Tu Boda,2024-09-26,0.694,0.651,6,-6.968,1,0.0784,0.496,0.0000136,0.0787,0.471,112.648,3,
0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,Julión Álvarez y su Norteño Banda,2,0,0,Guatemala,2024-11-19,85,False,150523,Atento Aviso ... Rey Sin Reina,2024-09-05,0.529,0.356,3,-6.612,1,0.0569,0.29,0,0.136,0.659,169.653,3,
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,3,0,0,Guatemala,2024-11-19,89,True,145473,INCÓMODO,2024-08-22,0.724,0.689,7,-7.174,0,0.0524,0.573,0.00000677,0.0922,0.936,120.208,3,
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",4,0,0,Guatemala,2024-11-19,88,True,153928,INCÓMODO,2024-08-22,0.745,0.513,1,-9.116,1,0.087,0.783,0,0.216,0.929,109.935,3,
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,"Peso Pluma, Neton Vega",5,0,1,Guatemala,2024-11-19,86,True,130614,ÉXODO,2024-06-20,0.722,0.74,6,-7.22,0,0.063,0.68,0.0000327,0.176,0.893,132.731,3,
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon",6,2,2,Guatemala,2024-11-19,84,True,187087,Madonna,2024-03-08,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,3,
6HrALJOMsfPCCbUo5cJCON,ESCAPATE,"Tito Double P, Chino Pacas",7,2,2,Guatemala,2024-11-19,87,True,144674,INCÓMODO,2024-08-22,0.818,0.447,5,-10.247,0,0.047,0.514,0.0000814,0.187,0.693,120.09,1,
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",8,-1,42,Guatemala,2024-11-19,78,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,0.0000127,0.139,0.343,105.008,4,
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,9,-3,-2,Guatemala,2024-11-19,93,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,
2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,"Tito Double P, Grupo Frontera",10,6,3,Guatemala,2024-11-19,85,True,163031,INCÓMODO,2024-08-22,0.666,0.764,4,-6.297,0,0.116,0.366,0,0.347,0.729,148.853,4,
0BX3JjlMC0KOUD1zqXc3Eg,Kataramenos,"Roi 6/12, Myron",1,1,49,Greece,2024-11-19,55,True,207058,Kataramenos,2024-11-14,0.757,0.798,1,-6.518,0,0.0488,0.245,0.0000798,0.306,0.219,102.046,4,
0EwKlAawFATYjR7Od5ps6k,AUTOS,Sicario,2,-1,-1,Greece,2024-11-19,67,False,191643,AUTOS,2024-10-21,0.716,0.658,11,-6.556,0,0.136,0.104,0,0.131,0.391,102.024,4,
1sk1gRQHhySVQvLKEheGmm,Frena,Roi 6/12,3,0,-1,Greece,2024-11-19,66,True,175555,Frena,2024-10-13,0.61,0.794,4,-4.597,0,0.0512,0.114,0,0.419,0.333,107.834,4,
7k1NpTv7vNWaZbIU3UxGol,Mesanyxta,"SNIK, Marseaux",4,2,2,Greece,2024-11-19,60,True,182376,Mesanyxta,2024-11-07,0.789,0.867,1,-2.895,0,0.0706,0.359,0,0.14,0.757,101.001,4,
14JWdvYsWAx7csssKvakQK,SILLY BOY,"Ivan Greko, Trannos, BeTaf Beats",5,0,-1,Greece,2024-11-19,65,True,170821,EYE OF THE TIGER,2024-10-03,0.708,0.95,9,-2.047,1,0.168,0.147,0,0.438,0.865,169.914,4,
2AlQniZwMjUWcOqtawNvxF,To Viografiko,Nikos Oikonomopoulos,6,-2,44,Greece,2024-11-19,55,False,205202,To Viografiko,2024-11-14,0.681,0.723,7,-4.9,0,0.0269,0.121,0,0.295,0.524,129.078,4,
1Koas8a5gP2au0Jgbb8YUY,SA POULIA STON AERA,"SIDARTA, Ethismos",7,0,43,Greece,2024-11-19,53,True,185235,SA POULIA STON AERA,2024-11-14,0.658,0.527,10,-10.093,0,0.218,0.607,0.00000682,0.0894,0.311,96.302,4,
5PuO3krQlVdYAblwsbbq4m,Book of ra,"Arab, ASOK",8,0,-5,Greece,2024-11-19,66,True,112300,Book of ra,2024-09-29,0.859,0.749,6,-5.925,0,0.22,0.602,0.0000158,0.135,0.7,138.993,4,
0ZK2jpmk44WBUfe2UV30AY,Vorias,APON,9,0,-2,Greece,2024-11-19,65,False,189622,Vorias,2024-06-14,0.644,0.488,8,-8.408,0,0.0456,0.775,0.00000618,0.149,0.255,106.011,4,
2acUYxCZbgndtm70LgCCbS,Xiliometra,APON,10,0,-5,Greece,2024-11-19,66,False,157578,Xiliometra,2024-09-13,0.391,0.458,9,-9.436,0,0.059,0.879,0.000158,0.0791,0.289,128.985,5,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,1,49,49,United Kingdom,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,2,48,48,United Kingdom,2024-11-19,93,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,3,47,47,United Kingdom,2024-11-19,94,False,157279,Short n' Sweet,2024-08-23,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4,
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,4,46,46,United Kingdom,2024-11-19,97,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",5,45,45,United Kingdom,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,6,44,44,United Kingdom,2024-11-19,85,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,7,43,43,United Kingdom,2024-11-19,71,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",8,42,42,United Kingdom,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,9,41,41,United Kingdom,2024-11-19,94,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4,
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,10,40,40,United Kingdom,2024-11-19,90,True,157146,The Secret of Us,2024-06-21,0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,3,
1y7dY7Xu4nWM4SK2dEnoAT,Alpha,"Damso, Kalash",1,1,49,France,2024-11-19,66,True,168000,J'AI MENTI.,2024-11-15,0.89,0.561,0,-6.908,1,0.0701,0.0807,0.000012,0.0997,0.586,102.032,4,
0yyFAbTlOk7DFhh6RSug9S,SOIS PAS TIMIDE,GIMS,2,-1,0,France,2024-11-19,73,False,165978,LE NORD SE SOUVIENT,2024-09-13,0.917,0.658,1,-7.253,1,0.0933,0.0896,0.00000978,0.0733,0.795,127.936,4,
1Mzg6bu3hkCwJKEf7v49MN,CARTIER SANTOS,SDM,3,0,-2,France,2024-11-19,80,True,183813,A LA VIE A LA MORT,2024-09-26,0.489,0.586,9,-7.218,0,0.327,0.0837,0,0.162,0.0892,89.493,4,
7ifFhxRIvYbe4IuzIkY2Qi,Ça parle mal,Bouss,4,1,0,France,2024-11-19,76,True,176248,Depuis le temps (Part. 2),2024-06-21,0.77,0.426,1,-8.242,1,0.513,0.436,0,0.0994,0.26,93.881,4,
5NWpquAje6NyvxD57oXNu6,SPIDER,"GIMS, DYSTINCT",5,-1,0,France,2024-11-19,72,False,188818,LE NORD SE SOUVIENT,2024-09-13,0.823,0.691,9,-7.322,0,0.197,0.0774,0.00000173,0.1,0.707,119.96,4,
6hKkzk8UlVUj9ioPCyeH1O,Sous la lune,Jul,6,0,-3,France,2024-11-19,74,True,171000,Rien 100 Rien,2019-06-28,0.939,0.812,2,-6.053,0,0.0751,0.456,0.00028,0.0718,0.891,119.993,4,
4mNttG8qiVh4BKrMUrUhCI,Minimum ça,Dr. Yaro,7,0,1,France,2024-11-19,74,False,149811,Minimum ça,2024-08-09,0.748,0.733,3,-3.688,0,0.0587,0.665,0,0.0733,0.967,115.016,4,
5jX61gvbNenSDMldQrbtsU,POUR ELLE,SDM,8,0,-2,France,2024-11-19,78,True,179034,A LA VIE A LA MORT,2024-09-26,0.586,0.666,11,-7.59,0,0.0714,0.12,0.00000121,0.12,0.366,99.889,4,
2tT8SYE7NnNDKbBsHWPIDY,Monaco,Guy2Bezbar,9,0,-2,France,2024-11-19,76,True,141314,Monaco,2024-07-11,0.703,0.7,11,-6.185,0,0.0763,0.105,0,0.105,0.637,123.059,4,
